"Period","Group","Sender","datetime","Time","ClientTime","Key","actions.1","actions.2","action","id","rank","payoff","targets.1","targets.2"
3,1,"2","2016-04-06 11:34:40.846",1459967680845633536,1459967661090,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:40.846",1459967680845799680,1459967661090,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:40.950",1459967680950432512,1459967661196,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:40.950",1459967680950432512,1459967661196,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:40.951",1459967680950645248,1459967661196,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:40.951",1459967680950807808,1459967661196,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.058",1459967681058324224,1459967661299,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.058",1459967681058324224,1459967661299,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.059",1459967681058513152,1459967661299,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.059",1459967681058694912,1459967661299,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.177",1459967681177394432,1459967661418,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.177",1459967681177394432,1459967661418,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.178",1459967681177604096,1459967661418,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.178",1459967681177774592,1459967661418,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.283",1459967681282663424,1459967661528,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.283",1459967681282663424,1459967661528,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.283",1459967681282848256,1459967661528,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.283",1459967681283010304,1459967661528,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.388",1459967681388385536,1459967661633,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.388",1459967681388385536,1459967661633,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.389",1459967681388571392,1459967661633,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.389",1459967681388732672,1459967661633,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.493",1459967681492904704,1459967661738,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.493",1459967681492904704,1459967661738,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.493",1459967681493096448,1459967661738,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.493",1459967681493258752,1459967661738,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.598",1459967681598096128,1459967661843,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.598",1459967681598096128,1459967661843,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.598",1459967681598310912,1459967661843,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.598",1459967681598473728,1459967661843,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.703",1459967681702753792,1459967661948,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.703",1459967681702753792,1459967661948,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.703",1459967681702948352,1459967661948,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.703",1459967681703112192,1459967661948,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.808",1459967681807944192,1459967662053,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.808",1459967681807944192,1459967662053,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.808",1459967681808138240,1459967662053,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.808",1459967681808324608,1459967662053,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:41.927",1459967681927480064,1459967662168,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:41.927",1459967681927480064,1459967662168,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:41.928",1459967681927730176,1459967662168,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:41.928",1459967681927912448,1459967662168,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.044",1459967682043660800,1459967662284,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.044",1459967682043660800,1459967662284,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.044",1459967682043852800,1459967662284,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.044",1459967682044020992,1459967662284,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.153",1459967682152806912,1459967662384,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.153",1459967682152806912,1459967662384,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.153",1459967682153020160,1459967662384,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.155",1459967682155417088,1459967662384,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.261",1459967682260879872,1459967662502,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.261",1459967682260879872,1459967662502,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.261",1459967682261081600,1459967662502,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.261",1459967682261243392,1459967662502,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.377",1459967682376596224,1459967662617,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.377",1459967682376596224,1459967662617,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.377",1459967682376803328,1459967662617,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.377",1459967682376968192,1459967662617,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.494",1459967682493943552,1459967662734,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.494",1459967682493943552,1459967662734,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.494",1459967682494141952,1459967662734,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.494",1459967682494308608,1459967662734,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.601",1459967682601220352,1459967662836,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.601",1459967682601220352,1459967662836,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.601",1459967682601457408,1459967662836,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.602",1459967682601670912,1459967662836,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.710",1459967682709729536,1459967662950,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.710",1459967682709729536,1459967662950,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.710",1459967682709921280,1459967662950,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.710",1459967682710086656,1459967662950,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.827",1459967682826556672,1459967663067,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.827",1459967682826556672,1459967663067,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.827",1459967682826757376,1459967663067,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.827",1459967682826921216,1459967663067,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:42.943",1459967682943426304,1459967663184,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:42.943",1459967682943426304,1459967663184,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:42.944",1459967682943611648,1459967663184,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:42.944",1459967682943773184,1459967663184,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.060",1459967683060013568,1459967663300,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.060",1459967683060013568,1459967663300,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.060",1459967683060215040,1459967663300,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.060",1459967683060378624,1459967663300,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.177",1459967683177363712,1459967663417,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.177",1459967683177363712,1459967663417,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.178",1459967683177607936,1459967663417,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.178",1459967683177779456,1459967663417,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.295",1459967683294585088,1459967663535,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.295",1459967683294585088,1459967663535,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.295",1459967683294780928,1459967663535,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.295",1459967683294945024,1459967663535,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.411",1459967683410525952,1459967663651,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.411",1459967683410525952,1459967663651,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.411",1459967683410719232,1459967663651,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.411",1459967683410881792,1459967663651,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.529",1459967683528618240,1459967663768,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.529",1459967683528618240,1459967663768,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.529",1459967683528802304,1459967663768,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.529",1459967683528964096,1459967663768,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.644",1459967683644388864,1459967663884,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.644",1459967683644388864,1459967663884,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.645",1459967683644588800,1459967663884,"actions",6.05,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.645",1459967683644751872,1459967663884,"targets",NA,NA,NA,NA,NA,NA,6.05,5.96
3,1,"2","2016-04-06 11:34:43.750",1459967683750232576,1459967663995,"state",NA,NA,6.05,0,1,403.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.750",1459967683750232576,1459967663995,"state",NA,NA,5.96,1,2,794.666666666667,NA,NA
3,1,"2","2016-04-06 11:34:43.750",1459967683750427136,1459967663996,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.751",1459967683750586880,1459967663996,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:43.862",1459967683862008320,1459967664102,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.862",1459967683862008320,1459967664102,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.862",1459967683862211584,1459967664102,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.862",1459967683862378496,1459967664102,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:43.980",1459967683980297472,1459967664220,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.980",1459967683980297472,1459967664220,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:43.980",1459967683980485888,1459967664220,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:43.981",1459967683980645888,1459967664220,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.095",1459967684095105024,1459967664336,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.095",1459967684095105024,1459967664336,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.095",1459967684095293184,1459967664336,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.095",1459967684095457024,1459967664336,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.211",1459967684211061248,1459967664452,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.211",1459967684211061248,1459967664452,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.211",1459967684211276800,1459967664452,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.211",1459967684211444224,1459967664452,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.329",1459967684328623616,1459967664569,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.329",1459967684328623616,1459967664569,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.329",1459967684328837376,1459967664569,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.329",1.459967684329e+18,1459967664569,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.445",1459967684445110016,1459967664685,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.445",1459967684445110016,1459967664685,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.445",1459967684445354752,1459967664685,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.446",1459967684445521664,1459967664685,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.564",1459967684564089856,1459967664802,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.564",1459967684564089856,1459967664802,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.564",1459967684564279552,1459967664802,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.564",1459967684564441856,1459967664802,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.680",1459967684679584000,1459967664919,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.680",1459967684679584000,1459967664919,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.680",1459967684679773184,1459967664919,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.680",1459967684679936256,1459967664919,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.795",1459967684795119872,1459967665035,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.795",1459967684795119872,1459967665035,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.795",1459967684795307776,1459967665035,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.795",1459967684795466496,1459967665035,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:44.913",1459967684912596224,1459967665152,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.913",1459967684912596224,1459967665152,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:44.913",1459967684912793856,1459967665152,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:44.913",1459967684912958720,1459967665152,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.029",1459967685029390848,1459967665270,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.029",1459967685029390848,1459967665270,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.030",1459967685029637632,1459967665270,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.030",1459967685029805824,1459967665270,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.146",1459967685145531392,1459967665386,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.146",1459967685145531392,1459967665386,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.146",1459967685145716480,1459967665386,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.146",1459967685145888768,1459967665386,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.262",1459967685262045952,1459967665502,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.262",1459967685262045952,1459967665502,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.262",1459967685262235648,1459967665502,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.262",1459967685262427392,1459967665502,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.380",1459967685379978240,1459967665620,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.380",1459967685379978240,1459967665620,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.380",1459967685380165632,1459967665620,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.380",1459967685380342784,1459967665620,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.495",1459967685495049984,1459967665736,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.495",1459967685495049984,1459967665736,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.495",1459967685495239680,1459967665736,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.495",1459967685495405312,1459967665736,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.613",1459967685612955904,1459967665853,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.613",1459967685612955904,1459967665853,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.613",1459967685613148416,1459967665853,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.613",1459967685613333504,1459967665853,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.729",1459967685729376512,1459967665970,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.729",1459967685729376512,1459967665970,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.730",1459967685729565440,1459967665970,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.730",1459967685729731328,1459967665970,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.847",1459967685847240192,1459967666087,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.847",1459967685847240192,1459967666087,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.847",1459967685847456256,1459967666087,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.848",1459967685847619072,1459967666087,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:45.963",1459967685963096320,1459967666203,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.963",1459967685963096320,1459967666203,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:45.963",1459967685963363584,1459967666203,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:45.964",1459967685963531264,1459967666203,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:46.079",1459967686078672128,1459967666320,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.079",1459967686078672128,1459967666320,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.079",1459967686078861056,1459967666320,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:46.079",1459967686079039744,1459967666320,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:46.195",1459967686195306752,1459967666436,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.195",1459967686195306752,1459967666436,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.196",1459967686195526400,1459967666436,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:46.196",1459967686195689984,1459967666436,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:46.313",1459967686313171456,1459967666553,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.313",1459967686313171456,1459967666553,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.313",1459967686313424128,1459967666553,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:46.314",1459967686313603584,1459967666553,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:46.429",1459967686429385728,1459967666669,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.429",1459967686429385728,1459967666669,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.430",1459967686429585152,1459967666669,"actions",5.83,5.96,NA,NA,NA,NA,NA,NA
3,1,"2","2016-04-06 11:34:46.430",1459967686429748736,1459967666669,"targets",NA,NA,NA,NA,NA,NA,5.83,5.96
3,1,"2","2016-04-06 11:34:46.546",1459967686546379264,1459967666786,"state",NA,NA,5.96,1,1,397.333333333333,NA,NA
3,1,"2","2016-04-06 11:34:46.546",1459967686546379264,1459967666786,"state",NA,NA,5.83,0,2,777.333333333333,NA,NA
