Period,Group,Sender,Time,ClientTime,Key,Value
0,1,41,1461963521138007361,1461963556847,__set_group__,"{""group"": 1}"
0,1,42,1461963521138392383,1461963556847,__set_group__,"{""group"": 1}"
0,1,43,1461963521138777740,1461963556847,__set_group__,"{""group"": 1}"
0,1,44,1461963521139175030,1461963556847,__set_group__,"{""group"": 1}"
0,1,48,1461963521139582171,1461963556847,__set_group__,"{""group"": 1}"
0,0,39,1461963521260162923,0,__register__,"{""user_id"": ""39""}"
0,0,43,1461963521370472508,1461963557085,__page_loaded__,
0,0,11,1461963521433452547,0,__register__,"{""user_id"": ""11""}"
0,1,1,1461963521478024314,1461963557193,__set_group__,"{""group"": 1}"
0,1,2,1461963521478383852,1461963557194,__set_group__,"{""group"": 1}"
0,1,3,1461963521478796317,1461963557194,__set_group__,"{""group"": 1}"
0,1,4,1461963521479183744,1461963557194,__set_group__,"{""group"": 1}"
0,1,5,1461963521479577689,1461963557194,__set_group__,"{""group"": 1}"
0,1,7,1461963521479976651,1461963557194,__set_group__,"{""group"": 1}"
0,1,10,1461963521480374627,1461963557194,__set_group__,"{""group"": 1}"
0,1,17,1461963521480781289,1461963557194,__set_group__,"{""group"": 1}"
0,1,20,1461963521481191832,1461963557194,__set_group__,"{""group"": 1}"
0,1,22,1461963521481583686,1461963557194,__set_group__,"{""group"": 1}"
0,1,23,1461963521482008552,1461963557194,__set_group__,"{""group"": 1}"
0,1,25,1461963521482506385,1461963557194,__set_group__,"{""group"": 1}"
0,1,27,1461963521482927119,1461963557194,__set_group__,"{""group"": 1}"
0,1,30,1461963521483333457,1461963557194,__set_group__,"{""group"": 1}"
0,1,33,1461963521483731675,1461963557194,__set_group__,"{""group"": 1}"
0,1,37,1461963521484150020,1461963557194,__set_group__,"{""group"": 1}"
0,1,38,1461963521484551649,1461963557194,__set_group__,"{""group"": 1}"
0,1,40,1461963521484952606,1461963557194,__set_group__,"{""group"": 1}"
0,1,41,1461963521485360305,1461963557194,__set_group__,"{""group"": 1}"
0,1,42,1461963521485764289,1461963557194,__set_group__,"{""group"": 1}"
0,1,43,1461963521486161214,1461963557194,__set_group__,"{""group"": 1}"
0,1,44,1461963521486575288,1461963557194,__set_group__,"{""group"": 1}"
0,1,48,1461963521486982523,1461963557194,__set_group__,"{""group"": 1}"
0,0,26,1461963521614162658,0,__register__,"{""user_id"": ""26""}"
0,0,37,1461963521634945781,1461963557348,__page_loaded__,
0,1,1,1461963521762962278,1461963557480,__set_group__,"{""group"": 1}"
0,1,2,1461963521763462979,1461963557480,__set_group__,"{""group"": 1}"
0,1,3,1461963521763932648,1461963557480,__set_group__,"{""group"": 1}"
0,1,4,1461963521764317182,1461963557480,__set_group__,"{""group"": 1}"
0,1,5,1461963521764680213,1461963557480,__set_group__,"{""group"": 1}"
0,1,7,1461963521765063863,1461963557480,__set_group__,"{""group"": 1}"
0,1,10,1461963521765443812,1461963557480,__set_group__,"{""group"": 1}"
0,1,17,1461963521765834744,1461963557480,__set_group__,"{""group"": 1}"
0,1,20,1461963521766912090,1461963557480,__set_group__,"{""group"": 1}"
0,1,22,1461963521767488155,1461963557480,__set_group__,"{""group"": 1}"
0,1,23,1461963521767895553,1461963557480,__set_group__,"{""group"": 1}"
0,1,25,1461963521768291391,1461963557480,__set_group__,"{""group"": 1}"
0,1,27,1461963521768685560,1461963557480,__set_group__,"{""group"": 1}"
0,1,29,1461963521769065100,1461963557480,__set_group__,"{""group"": 1}"
0,1,30,1461963521769438010,1461963557480,__set_group__,"{""group"": 1}"
0,1,33,1461963521769835200,1461963557480,__set_group__,"{""group"": 1}"
0,1,37,1461963521770247190,1461963557480,__set_group__,"{""group"": 1}"
0,1,38,1461963521770651940,1461963557480,__set_group__,"{""group"": 1}"
0,1,40,1461963521771058003,1461963557480,__set_group__,"{""group"": 1}"
0,1,41,1461963521771456827,1461963557480,__set_group__,"{""group"": 1}"
0,1,42,1461963521771854381,1461963557480,__set_group__,"{""group"": 1}"
0,1,43,1461963521772259977,1461963557480,__set_group__,"{""group"": 1}"
0,1,44,1461963521772635418,1461963557480,__set_group__,"{""group"": 1}"
0,1,48,1461963521773042129,1461963557480,__set_group__,"{""group"": 1}"
0,0,24,1461963521783270542,0,__register__,"{""user_id"": ""24""}"
0,0,29,1461963521974115654,1461963557687,__page_loaded__,
0,0,46,1461963521981855533,0,__register__,"{""user_id"": ""46""}"
0,1,1,1461963522146931966,1461963557862,__set_group__,"{""group"": 1}"
0,1,2,1461963522147637722,1461963557862,__set_group__,"{""group"": 1}"
0,1,3,1461963522148122460,1461963557862,__set_group__,"{""group"": 1}"
0,1,4,1461963522148560114,1461963557862,__set_group__,"{""group"": 1}"
0,1,5,1461963522148956967,1461963557862,__set_group__,"{""group"": 1}"
0,1,7,1461963522149360903,1461963557862,__set_group__,"{""group"": 1}"
0,1,10,1461963522149769773,1461963557862,__set_group__,"{""group"": 1}"
0,1,13,1461963522150161725,1461963557862,__set_group__,"{""group"": 1}"
0,1,17,1461963522150579182,1461963557862,__set_group__,"{""group"": 1}"
0,1,20,1461963522151006581,1461963557862,__set_group__,"{""group"": 1}"
0,1,22,1461963522151437634,1461963557862,__set_group__,"{""group"": 1}"
0,1,23,1461963522151861832,1461963557863,__set_group__,"{""group"": 1}"
0,1,25,1461963522152290207,1461963557863,__set_group__,"{""group"": 1}"
0,1,27,1461963522152698832,1461963557863,__set_group__,"{""group"": 1}"
0,1,29,1461963522153103947,1461963557863,__set_group__,"{""group"": 1}"
0,1,30,1461963522153517821,1461963557863,__set_group__,"{""group"": 1}"
0,1,33,1461963522153927429,1461963557863,__set_group__,"{""group"": 1}"
0,1,37,1461963522154338169,1461963557863,__set_group__,"{""group"": 1}"
0,1,38,1461963522154771561,1461963557863,__set_group__,"{""group"": 1}"
0,1,40,1461963522155178303,1461963557863,__set_group__,"{""group"": 1}"
