"","Period","Group","Sender","Time","ClientTime","Key","actions1","actions2","actions3","actions4","action","id","rank","payoff","targets1","targets2","targets3","targets4"
"311",1,1,"2",1457541213259464704,1457541213214,"actions",2.9,2.3,0,4.2,NA,NA,NA,NA,NA,NA,NA,NA
"312",1,1,"2",1457541213259628032,1457541213214,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"313",1,1,"2",1457541213527047936,1457541213482,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"314",1,1,"2",1457541213527047936,1457541213482,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"315",1,1,"2",1457541213527047936,1457541213482,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"316",1,1,"2",1457541213527047936,1457541213482,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"317",1,1,"2",1457541213527273216,1457541213482,"actions",3,2.4,0,4.3,NA,NA,NA,NA,NA,NA,NA,NA
"318",1,1,"2",1457541213527439616,1457541213482,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"319",1,1,"2",1457541213802555392,1457541213757,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"320",1,1,"2",1457541213802555392,1457541213757,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"321",1,1,"2",1457541213802555392,1457541213757,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"322",1,1,"2",1457541213802555392,1457541213757,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"323",1,1,"2",1457541213804168960,1457541213757,"actions",3.1,2.5,0,4.4,NA,NA,NA,NA,NA,NA,NA,NA
"324",1,1,"2",1457541213804457984,1457541213758,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"325",1,1,"2",1457541214070923264,1457541214026,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"326",1,1,"2",1457541214070923264,1457541214026,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"327",1,1,"2",1457541214070923264,1457541214026,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"328",1,1,"2",1457541214070923264,1457541214026,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"329",1,1,"2",1457541214071076864,1457541214026,"actions",3.2,2.6,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA
"330",1,1,"2",1457541214071211776,1457541214026,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"331",1,1,"2",1457541214345212672,1457541214300,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"332",1,1,"2",1457541214345212672,1457541214300,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"333",1,1,"2",1457541214345212672,1457541214300,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"334",1,1,"2",1457541214345212672,1457541214300,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"335",1,1,"2",1457541214345571584,1457541214300,"actions",3.3,2.7,0,4.6,NA,NA,NA,NA,NA,NA,NA,NA
"336",1,1,"2",1457541214345873408,1457541214300,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"337",1,1,"2",1457541214612467712,1457541214567,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"338",1,1,"2",1457541214612467712,1457541214567,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"339",1,1,"2",1457541214612467712,1457541214567,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"340",1,1,"2",1457541214612467712,1457541214567,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"341",1,1,"2",1457541214612924928,1457541214567,"actions",3.4,2.8,0,4.7,NA,NA,NA,NA,NA,NA,NA,NA
"342",1,1,"2",1457541214613248768,1457541214567,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"343",1,1,"2",1457541214885809664,1457541214841,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"344",1,1,"2",1457541214885809664,1457541214841,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"345",1,1,"2",1457541214885809664,1457541214841,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"346",1,1,"2",1457541214885809664,1457541214841,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"347",1,1,"2",1457541214886037248,1457541214841,"actions",3.5,2.9,0,4.8,NA,NA,NA,NA,NA,NA,NA,NA
"348",1,1,"2",1457541214886227200,1457541214841,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.04,0,5.2
"349",1,1,"2",1457541215153092352,1457541215107,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"350",1,1,"2",1457541215153092352,1457541215107,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"351",1,1,"2",1457541215153092352,1457541215107,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"352",1,1,"2",1457541215153092352,1457541215107,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"353",1,1,"2",1457541215153507584,1457541215107,"actions",3.6,3,0,4.9,NA,NA,NA,NA,NA,NA,NA,NA
"354",1,1,"2",1457541215153841664,1457541215107,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.98,0,5.2
"355",1,1,"2",1457541215422249472,1457541215377,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"356",1,1,"2",1457541215422249472,1457541215377,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"357",1,1,"2",1457541215422249472,1457541215377,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"358",1,1,"2",1457541215422249472,1457541215377,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"359",1,1,"2",1457541215422641664,1457541215377,"actions",3.7,3.1,0,5,NA,NA,NA,NA,NA,NA,NA,NA
"360",1,1,"2",1457541215422910720,1457541215377,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,0,5.2
"361",1,1,"2",1457541215695154688,1457541215650,"state",NA,NA,NA,NA,5.1,3,1,340,NA,NA,NA,NA
"362",1,1,"2",1457541215695154688,1457541215650,"state",NA,NA,NA,NA,3.8,0,2,337.777777777778,NA,NA,NA,NA
"363",1,1,"2",1457541215695154688,1457541215650,"state",NA,NA,NA,NA,3.2,1,3,355.555555555556,NA,NA,NA,NA
"364",1,1,"2",1457541215695154688,1457541215650,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"365",1,1,"2",1457541215695525888,1457541215650,"actions",3.8,3.2,0,5.1,NA,NA,NA,NA,NA,NA,NA,NA
"366",1,1,"2",1457541215695688448,1457541215650,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,0,5.2
"367",1,1,"2",1457541215962487552,1457541215917,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"368",1,1,"2",1457541215962487552,1457541215917,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"369",1,1,"2",1457541215962487552,1457541215917,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"370",1,1,"2",1457541215962487552,1457541215917,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"371",1,1,"2",1457541215962888704,1457541215917,"actions",3.9,3.3,0,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"372",1,1,"2",1457541215963190016,1457541215917,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,0,5.2
"373",1,1,"2",1457541216235600640,1457541216190,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"374",1,1,"2",1457541216235600640,1457541216190,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"375",1,1,"2",1457541216235600640,1457541216190,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"376",1,1,"2",1457541216235600640,1457541216190,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"377",1,1,"2",1457541216235841280,1457541216190,"actions",4,3.4,0,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"378",1,1,"2",1457541216236031488,1457541216191,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,0,5.2
"379",1,1,"2",1457541216501461248,1457541216456,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"380",1,1,"2",1457541216501461248,1457541216456,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"381",1,1,"2",1457541216501461248,1457541216456,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"382",1,1,"2",1457541216501461248,1457541216456,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"383",1,1,"2",1457541216501803008,1457541216456,"actions",4.1,3.5,0,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"384",1,1,"2",1457541216502112256,1457541216456,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,0,5.2
"385",1,1,"2",1457541216767187712,1457541216722,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"386",1,1,"2",1457541216767187712,1457541216722,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"387",1,1,"2",1457541216767187712,1457541216722,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"388",1,1,"2",1457541216767187712,1457541216722,"state",NA,NA,NA,NA,0,2,4,0,NA,NA,NA,NA
"389",1,1,"2",1457541216767549440,1457541216722,"actions",4.2,3.6,0,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"390",1,1,"2",1457541216767849984,1457541216722,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,0.1,5.2
"391",1,1,"2",1457541217039932928,1457541216994,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"392",1,1,"2",1457541217039932928,1457541216994,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"393",1,1,"2",1457541217039932928,1457541216994,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"394",1,1,"2",1457541217039932928,1457541216994,"state",NA,NA,NA,NA,0.1,2,4,13.3333333333333,NA,NA,NA,NA
"395",1,1,"2",1457541217042435072,1457541216994,"actions",4.3,3.7,0.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"396",1,1,"2",1457541217042782720,1457541216994,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.92,2.07,5.2
"397",1,1,"2",1457541217308834048,1457541217263,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"398",1,1,"2",1457541217308834048,1457541217263,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"399",1,1,"2",1457541217308834048,1457541217263,"state",NA,NA,NA,NA,4.9,0,3,544.444444444445,NA,NA,NA,NA
"400",1,1,"2",1457541217308834048,1457541217263,"state",NA,NA,NA,NA,2.07,2,4,276,NA,NA,NA,NA
"401",1,1,"2",1457541217309165312,1457541217263,"actions",4.4,3.8,0.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"402",1,1,"2",1457541217309466624,1457541217263,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.87,4.9,5.2
"403",1,1,"2",1457541217580873472,1457541217536,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"404",1,1,"2",1457541217580873472,1457541217536,"state",NA,NA,NA,NA,5.2,3,2,462.222222222222,NA,NA,NA,NA
"405",1,1,"2",1457541217580873472,1457541217536,"state",NA,NA,NA,NA,4.9,0,3.5,598.888888888889,NA,NA,NA,NA
"406",1,1,"2",1457541217580873472,1457541217536,"state",NA,NA,NA,NA,4.9,2,3.5,598.888888888889,NA,NA,NA,NA
"407",1,1,"2",1457541217581054720,1457541217536,"actions",4.5,3.9,0.3,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"408",1,1,"2",1457541217581206784,1457541217536,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.86,5.2,5.2
"409",1,1,"2",1457541217849933824,1457541217805,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"410",1,1,"2",1457541217849933824,1457541217805,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"411",1,1,"2",1457541217849933824,1457541217805,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"412",1,1,"2",1457541217849933824,1457541217805,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"413",1,1,"2",1457541217850167296,1457541217805,"actions",4.6,4,0.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"414",1,1,"2",1457541217850376448,1457541217805,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"415",1,1,"2",1457541218128219648,1457541218083,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"416",1,1,"2",1457541218128219648,1457541218083,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"417",1,1,"2",1457541218128219648,1457541218083,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"418",1,1,"2",1457541218128219648,1457541218083,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"419",1,1,"2",1457541218128418048,1457541218083,"actions",4.7,4.1,0.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"420",1,1,"2",1457541218128583424,1457541218083,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"421",1,1,"2",1457541218397929216,1457541218353,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"422",1,1,"2",1457541218397929216,1457541218353,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"423",1,1,"2",1457541218397929216,1457541218353,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"424",1,1,"2",1457541218397929216,1457541218353,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"425",1,1,"2",1457541218398161408,1457541218353,"actions",4.8,4.2,0.6,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"426",1,1,"2",1457541218398391296,1457541218353,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"427",1,1,"2",1457541218663309824,1457541218618,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"428",1,1,"2",1457541218663309824,1457541218618,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"429",1,1,"2",1457541218663309824,1457541218618,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"430",1,1,"2",1457541218663309824,1457541218618,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"431",1,1,"2",1457541218664879104,1457541218618,"actions",4.9,4.3,0.7,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"432",1,1,"2",1457541218665567232,1457541218618,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"433",1,1,"2",1457541218935423744,1457541218890,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"434",1,1,"2",1457541218935423744,1457541218890,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"435",1,1,"2",1457541218935423744,1457541218890,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"436",1,1,"2",1457541218935423744,1457541218890,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"437",1,1,"2",1457541218935769856,1457541218890,"actions",4.9,4.4,0.8,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"438",1,1,"2",1457541218936095744,1457541218890,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"439",1,1,"2",1457541219208054016,1457541219163,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"440",1,1,"2",1457541219208054016,1457541219163,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"441",1,1,"2",1457541219208054016,1457541219163,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"442",1,1,"2",1457541219208054016,1457541219163,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"443",1,1,"2",1457541219208390144,1457541219163,"actions",4.9,4.5,0.9,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"444",1,1,"2",1457541219208683520,1457541219163,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"445",1,1,"2",1.457541219486e+18,1457541219441,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
"446",1,1,"2",1.457541219486e+18,1457541219441,"state",NA,NA,NA,NA,5.2,2,2.5,520,NA,NA,NA,NA
"447",1,1,"2",1.457541219486e+18,1457541219441,"state",NA,NA,NA,NA,5.2,3,2.5,520,NA,NA,NA,NA
"448",1,1,"2",1.457541219486e+18,1457541219441,"state",NA,NA,NA,NA,4.9,0,4,653.333333333333,NA,NA,NA,NA
"449",1,1,"2",1457541219486325504,1457541219441,"actions",4.9,4.6,1,5.2,NA,NA,NA,NA,NA,NA,NA,NA
"450",1,1,"2",1457541219486652928,1457541219441,"targets",NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.84,5.2,5.2
"451",1,1,"2",1457541219762161664,1457541219717,"state",NA,NA,NA,NA,9.99999999999983,1,1,666.666666666655,NA,NA,NA,NA
